time,mae_abs,rmse_abs,ssim
2024-01-16 20:00:00,1.0544813,1.144312,0.9725014900992629
2024-01-16 21:00:00,0.92277557,1.014016,0.9726458453673544
2024-01-16 22:00:00,0.92042685,1.0104852,0.9703818509390776
2024-01-16 23:00:00,0.9400332,1.0763512,0.9657724524378857
2024-01-17 00:00:00,0.90190715,1.0174855,0.9645040023094595
2024-01-17 01:00:00,1.0062599,1.076739,0.9578003027350872
2024-01-17 02:00:00,0.8977752,0.96068615,0.9568126802015622
2024-01-17 03:00:00,2.831274,3.062329,0.8635877519460295
2024-01-17 04:00:00,3.9014242,4.1810975,0.8690786843373337
2024-01-17 05:00:00,2.343204,2.471612,0.9604898892702373
2024-01-17 06:00:00,2.0551438,2.164332,0.9727543212267077
2024-01-17 07:00:00,1.7154616,1.7998121,0.9801800017437242
2024-01-17 08:00:00,1.5894341,1.6686288,0.9826404621578329
2024-01-17 09:00:00,1.4472471,1.5182743,0.9848848014590856
2024-01-17 10:00:00,1.3593731,1.4286298,0.9858382773797185
2024-01-17 11:00:00,1.1982903,1.2605312,0.9877714887480876
2024-01-17 12:00:00,0.99776006,1.0634829,0.988142087221567
2024-01-17 13:00:00,0.75430167,0.819985,0.9886267452794949
2024-01-17 14:00:00,0.9190935,0.9782992,0.9871578419808537
2024-01-17 15:00:00,0.9583511,1.0123079,0.9857386351396776
2024-01-17 16:00:00,1.2913957,1.4028744,0.9789714797705414
2024-01-17 17:00:00,1.384817,1.5183002,0.9756599396000646
2024-01-17 18:00:00,1.2092397,1.2959989,0.9753285472750584
2024-01-17 19:00:00,1.1177615,1.1890262,0.9735011907150003
2024-01-17 20:00:00,1.158736,1.2403609,0.9705219014076891
2024-01-17 21:00:00,0.8971668,0.956443,0.9717682540597322
2024-01-17 22:00:00,0.8791603,0.940257,0.9668676153793598
2024-01-17 23:00:00,0.90958464,0.96405596,0.963801779204743
2024-01-18 00:00:00,1.1049327,1.1657552,0.9557414897543123
2024-01-18 01:00:00,0.9546503,1.0341382,0.9571067025646217
2024-01-18 02:00:00,1.001339,1.0702449,0.9555279789690808
2024-01-18 03:00:00,2.326025,2.5785415,0.8978136224101066
2024-01-18 04:00:00,3.973227,4.2419276,0.8582000619775819
2024-01-18 05:00:00,2.3001087,2.4341848,0.9591483022096121
2024-01-18 06:00:00,2.095921,2.2130482,0.9703067366669359
2024-01-18 07:00:00,1.458806,1.5329205,0.9811653705904374
2024-01-18 08:00:00,1.6486398,1.7315738,0.9816541831048989
2024-01-18 09:00:00,1.4395989,1.5098051,0.9847932091609425
2024-01-18 10:00:00,1.370258,1.4393827,0.9857671155317816
2024-01-18 11:00:00,1.2117337,1.275175,0.9870340706219768
